name,voltage_class,lat,lon
MV/LV Substation ST***425X,LV,53.36186981,-6.43803787
MV/LV Substation PA***425Z,LV,53.33186722,-6.37815857
MV/LV Substation HA***4262,LV,53.34682465,-6.47797632
MV/LV Substation IN***4263,LV,53.33454132,-6.33938503
MV/LV Substation ST***4264,LV,53.35485458,-6.40483141
MV/LV Substation TH***4265,LV,53.33478165,-6.35982275
MV/LV Substation KE***4269,LV,53.35606003,-6.373034
MV/LV Substation GR***426X,LV,53.34959793,-6.40432167
MV/LV Substation PA***426Z,LV,53.33329391,-6.37732363
MV/LV Substation TA***4271,LV,53.34509659,-6.4603343
MV/LV Substation TA***4272,LV,53.34461975,-6.46228838
MV/LV Substation PA***4274,LV,53.35625458,-6.37337208
MV/LV Substation CH***4275,LV,53.36524963,-6.43929625
MV/LV Substation TR***4276,LV,53.34539413,-6.34941435
MV/LV Substation YE***4278,LV,53.33026505,-6.38589001
MV/LV Substation ED***4279,LV,53.37470245,-6.35043001
MV/LV Substation CH***427X,LV,53.33670425,-6.37025833
MV/LV Substation OM***4280,LV,53.33813477,-6.42121983
MV/LV Substation KI***4281,LV,53.30550003,-6.42842531
MV/LV Substation PH***4285,LV,53.37320709,-6.34040546
MV/LV Substation PH***4286,LV,53.37379456,-6.34209538
MV/LV Substation AD***4288,LV,53.34122467,-6.47305584
MV/LV Substation AD***4289,LV,53.34191132,-6.47128963
MV/LV Substation CH***428X,LV,53.33533859,-6.36907911
MV/LV Substation SH***4292,LV,53.34542847,-6.47499275
MV/LV Substation AU***4293,LV,53.31616592,-6.45168209
MV/LV Substation TH***4299,LV,53.36587906,-6.49765348
MV/LV Substation MA***429X,LV,53.37779999,-6.38248396
MV/LV Substation ST***4312,LV,53.35447693,-6.40492058
MV/LV Substation TH***4313,LV,53.33651352,-6.46775961
MV/LV Substation TH***4314,LV,53.33660126,-6.46775627
MV/LV Substation TH***4315,LV,53.33792496,-6.47065163
MV/LV Substation TH***4316,LV,53.33706284,-6.47014189
MV/LV Substation WO***431X,LV,53.33742905,-6.40399551
MV/LV Substation KN***431Y,LV,53.36527252,-6.49720907
MV/LV Substation ES***431Z,LV,53.34943771,-6.43835735
MV/LV Substation AD***4321,LV,53.34204865,-6.47478294
MV/LV Substation AD***4322,LV,53.34075546,-6.47494936
MV/LV Substation FO***432X,LV,53.33964539,-6.40973806
MV/LV Substation AR***4330,LV,53.3528595,-6.4547677
MV/LV Substation CO***4333,LV,53.32882309,-6.44649553
MV/LV Substation CA***4334,LV,53.33052063,-6.40561962
MV/LV Substation TH***4335,LV,53.33711624,-6.46733236
MV/LV Substation CL***4336,LV,53.33125687,-6.40754366
MV/LV Substation TH***4339,LV,53.29273987,-6.48225498
MV/LV Substation FO***433X,LV,53.33913803,-6.41304493
MV/LV Substation PO***433Z,LV,53.37922668,-6.4063549
MV/LV Substation JO***4341,LV,53.31404495,-6.44470692
MV/LV Substation JO***4342,LV,53.31637192,-6.44178581
MV/LV Substation NA***4344,LV,53.37791061,-6.35065126
MV/LV Substation GO***4345,LV,53.29886246,-6.41770411
MV/LV Substation TO***4346,LV,53.32812119,-6.35914755
MV/LV Substation CL***4348,LV,53.34460831,-6.38468742
MV/LV Substation GR***434X,LV,53.35075378,-6.39654446
MV/LV Substation CO***434Z,LV,53.37245941,-6.37047052
MV/LV Substation LU***4350,LV,53.36112213,-6.43850088
MV/LV Substation KI***4356,LV,53.3738327,-6.36249924
MV/LV Substation LA***4357,LV,53.32224274,-6.39149046
MV/LV Substation TH***4358,LV,53.33678436,-6.47157812
MV/LV Substation RO***435X,LV,53.34224701,-6.42174339
MV/LV Substation CO***435Z,LV,53.31580734,-6.40928936
MV/LV Substation PA***4360,LV,53.33097839,-6.41346836
MV/LV Substation TH***4361,LV,53.33065414,-6.40809155
MV/LV Substation TA***4362,LV,53.34490204,-6.46555138
MV/LV Substation TA***4363,LV,53.34343719,-6.46486855
MV/LV Substation TA***4364,LV,53.3428688,-6.46397305
MV/LV Substation PA***4365,LV,53.33190918,-6.41067171
MV/LV Substation PA***4366,LV,53.33094025,-6.40938663
MV/LV Substation RE***4367,LV,53.3390274,-6.47480106
MV/LV Substation CA***436X,LV,53.37543106,-6.38482809
MV/LV Substation ST***4371,LV,53.34532166,-6.48280478
MV/LV Substation OU***4373,LV,53.37246704,-6.37941074
MV/LV Substation KI***4374,LV,53.30311203,-6.42381763
MV/LV Substation KI***4375,LV,53.33685303,-6.42209291
MV/LV Substation TH***4376,LV,53.3367424,-6.47156477
MV/LV Substation TH***4377,LV,53.33778,-6.47211313
MV/LV Substation MA***437X,LV,53.37757111,-6.3835597
MV/LV Substation AD***4380,LV,53.3413353,-6.47737598
MV/LV Substation AD***4381,LV,53.33969498,-6.47835064
MV/LV Substation HA***4384,LV,53.34516907,-6.47578287
MV/LV Substation PA***4385,LV,53.33303452,-6.41199589
MV/LV Substation ST***4387,LV,53.34251022,-6.34173298
MV/LV Substation ST***4388,LV,53.34277725,-6.34037113
MV/LV Substation CL***4390,LV,53.33328629,-6.40866899
MV/LV Substation KE***4391,LV,53.33162689,-6.40283108
MV/LV Substation GR***4395,LV,53.32867432,-6.46535397
MV/LV Substation GR***4396,LV,53.32794571,-6.46461439
MV/LV Substation GR***4397,LV,53.32807159,-6.46698141
MV/LV Substation GR***4399,LV,53.32614136,-6.47608614
MV/LV Substation HE***4402,LV,53.35994339,-6.49868822
MV/LV Substation HE***4403,LV,53.36076355,-6.49598551
MV/LV Substation PA***4407,LV,53.33280563,-6.414361
MV/LV Substation LI***4410,LV,53.31793976,-6.41966963
MV/LV Substation CA***4413,LV,53.3323555,-6.42605686
MV/LV Substation RO***4414,LV,53.34602737,-6.37524843
MV/LV Substation ST***4415,LV,53.34358978,-6.34122562
MV/LV Substation TH***4418,LV,53.33162308,-6.40807009
MV/LV Substation TH***4419,LV,53.33226013,-6.4079113
MV/LV Substation GE***4429,LV,53.36769867,-6.35680008
MV/LV Substation LO***4432,LV,53.33310699,-6.42164564
MV/LV Substation LO***4433,LV,53.3324852,-6.41821575
MV/LV Substation LO***4434,LV,53.33260345,-6.41556931
MV/LV Substation ST***4435,LV,53.36285019,-6.37738705
MV/LV Substation OA***443Z,LV,53.32531738,-6.39419651
MV/LV Substation ST***4453,LV,53.34025192,-6.46519327
MV/LV Substation KE***4454,LV,53.33269119,-6.40180063
MV/LV Substation KE***4458,LV,53.33176804,-6.40003395
MV/LV Substation ST***446X,LV,53.34884262,-6.44222355
MV/LV Substation TH***447X,LV,53.35034943,-6.43936014
MV/LV Substation EL***451X,LV,53.33940887,-6.37287283
MV/LV Substation MO***451Z,LV,53.32513809,-6.37617731
MV/LV Substation RE***452Z,LV,53.31803894,-6.36045027
MV/LV Substation AT***453X,LV,53.34591293,-6.45120478
MV/LV Substation WE***455X,LV,53.35206985,-6.35650063
MV/LV Substation CH***456X,LV,53.37701416,-6.38822412
MV/LV Substation KI***456Z,LV,53.30134583,-6.41860247
MV/LV Substation ES***457X,LV,53.34786224,-6.44906187
MV/LV Substation WA***458Z,LV,53.3465538,-6.49563026
MV/LV Substation FA***460,LV,53.42834854,-6.47479343
MV/LV Substation HE***463X,LV,53.35763168,-6.41757011
MV/LV Substation HI***465X,LV,53.34863663,-6.45762348
MV/LV Substation LA***465Z,LV,53.34302902,-6.33764362
MV/LV Substation WA***466Z,LV,53.35764313,-6.37184715
MV/LV Substation CO***468Z,LV,53.31806564,-6.39140749
MV/LV Substation AR***469Z,LV,53.3544426,-6.45562649
MV/LV Substation FO***472Z,LV,53.35861206,-6.42037249
MV/LV Substation OR***476Z,LV,53.32148361,-6.39234447
MV/LV Substation CU***477Z,LV,53.32969666,-6.37444305
MV/LV Substation FA***481Z,LV,53.34252167,-6.35029125
MV/LV Substation CL***483Z,LV,53.34092712,-6.3664937
MV/LV Substation AD***486Z,LV,53.33747864,-6.45496368
MV/LV Substation AD***487Z,LV,53.33849335,-6.45540762
MV/LV Substation AD***488Z,LV,53.33806229,-6.45959663
MV/LV Substation AC***490Z,LV,53.33260727,-6.37961674
MV/LV Substation AC***491Z,LV,53.33228683,-6.37926817
MV/LV Substation RI***493Z,LV,53.37186432,-6.48823214
MV/LV Substation CO***497Z,LV,53.34934998,-6.43574762
MV/LV Substation WE***500Y,LV,53.35715485,-6.47155476
MV/LV Substation LU***500Z,LV,53.37483597,-6.41538429
MV/LV Substation VE***504,LV,53.35125351,-6.44857836
MV/LV Substation CA***504X,LV,53.37314987,-6.36099291
MV/LV Substation LA***506X,LV,53.37776184,-6.37629414
MV/LV Substation RO***507X,LV,53.34444427,-6.35758972
MV/LV Substation WO***508X,LV,53.35772324,-6.42803574
MV/LV Substation OL***510Z,LV,53.38045883,-6.35938978
MV/LV Substation PJ***511Z,LV,53.32148743,-6.3985424
MV/LV Substation HA***513Z,LV,53.35427856,-6.47548771
MV/LV Substation WE***515X,LV,53.37984848,-6.44268465
MV/LV Substation VO***515Z,LV,53.29766846,-6.41366863
MV/LV Substation GE***516X,LV,53.36923218,-6.35904026
MV/LV Substation HO***516Z,LV,53.33121872,-6.37728262
MV/LV Substation DA***517Z,LV,53.33297729,-6.37452841
MV/LV Substation KI***518,LV,53.33549118,-6.42807293
MV/LV Substation CA***518X,LV,53.37077713,-6.36112928
MV/LV Substation KI***519X,LV,53.33207703,-6.35480738
MV/LV Substation BE***519Z,LV,53.38014984,-6.36182117
MV/LV Substation TO***520X,LV,53.36435699,-6.38305378
MV/LV Substation PA***521X,LV,53.35004425,-6.37859488
MV/LV Substation CO***521Z,LV,53.29946518,-6.49530649
MV/LV Substation AL***522X,LV,53.33439255,-6.34293365
MV/LV Substation PA***523Z,LV,53.34681702,-6.45992661
MV/LV Substation PA***524Z,LV,53.34769058,-6.46018076
MV/LV Substation HE***526X,LV,53.35732269,-6.42088604
MV/LV Substation GR***527Z,LV,53.34062576,-6.43178797
MV/LV Substation DU***528X,LV,53.37212753,-6.35416555
MV/LV Substation AD***528Z,LV,53.33623123,-6.46958637
MV/LV Substation KI***529Z,LV,53.32742691,-6.4250226
MV/LV Substation ST***530Z,LV,53.37757492,-6.35091972
MV/LV Substation HA***531X,LV,53.37814713,-6.36517429
MV/LV Substation FA***531Z,LV,53.37075424,-6.34950066
MV/LV Substation CR***532X,LV,53.33189011,-6.3909626
MV/LV Substation CH***533X,LV,53.37162781,-6.34387732
MV/LV Substation CL***533Z,LV,53.32160568,-6.39879322
MV/LV Substation OA***534X,LV,53.37647629,-6.38094139
MV/LV Substation CA***536Z,LV,53.33634186,-6.45655107
MV/LV Substation CA***537Z,LV,53.33765411,-6.45734453
MV/LV Substation BA***538X,LV,53.3549118,-6.41935301
MV/LV Substation AS***539X,LV,53.38001251,-6.36819839
MV/LV Substation CA***540X,LV,53.37015915,-6.35084581
MV/LV Substation WH***540Z,LV,53.36781311,-6.35777235
MV/LV Substation WH***541Z,LV,53.36639404,-6.35332012
MV/LV Substation FO***542Z,LV,53.33605957,-6.40793514
MV/LV Substation KI***544Z,LV,53.33092499,-6.3584547
MV/LV Substation CL***545X,LV,53.336483,-6.38655567
MV/LV Substation SO***545Z,LV,53.36745071,-6.39192057
MV/LV Substation AC***548Z,LV,53.3222084,-6.34354115
MV/LV Substation DU***549Y,LV,53.36597824,-6.48983765
MV/LV Substation BA***550X,LV,53.35611725,-6.41327047
MV/LV Substation GR***554Z,LV,53.3216362,-6.45571613
MV/LV Substation AN***556,LV,53.36857986,-6.43292427
MV/LV Substation CA***556X,LV,53.35006714,-6.44716454
MV/LV Substation RI***557X,LV,53.35852051,-6.37677097
MV/LV Substation LU***558X,LV,53.37683868,-6.43642282
MV/LV Substation TO***558Z,LV,53.36470032,-6.48597717
MV/LV Substation LA***559X,LV,53.37392044,-6.38387823
MV/LV Substation CO***560,LV,53.36507797,-6.4552269
MV/LV Substation CH***560X,LV,53.34417343,-6.37324667
MV/LV Substation TR***560Z,LV,53.34109879,-6.4183774
MV/LV Substation BR***561X,LV,53.37454987,-6.3873558
MV/LV Substation BA***561Z,LV,53.29537201,-6.49224043
MV/LV Substation BR***562X,LV,53.37381363,-6.38466358
MV/LV Substation LY***562Z,LV,53.29531479,-6.49548197
MV/LV Substation ST***564X,LV,53.3429184,-6.32862377
MV/LV Substation BA***564Z,LV,53.34114075,-6.35833263
MV/LV Substation LA***566X,LV,53.34333038,-6.35562038
MV/LV Substation WE***567X,LV,53.33620071,-6.34238338
MV/LV Substation VI***568X,LV,53.35619736,-6.44954014
MV/LV Substation BR***569X,LV,53.3723526,-6.38311148
MV/LV Substation WE***569Y,LV,53.3561058,-6.47165251
MV/LV Substation SI***569Z,LV,53.29726028,-6.41951847
MV/LV Substation LU***570X,LV,53.37509918,-6.39278936
MV/LV Substation WE***570Y,LV,53.35498047,-6.47361517
MV/LV Substation PA***571X,LV,53.34791183,-6.38118362
MV/LV Substation PA***572X,LV,53.34776306,-6.38341141
MV/LV Substation PA***572Z,LV,53.29599762,-6.49404812
MV/LV Substation SI***573X,LV,53.34645844,-6.45301723
MV/LV Substation CA***574X,LV,53.34871674,-6.44766426
MV/LV Substation MO***575X,LV,53.37870789,-6.35152245
MV/LV Substation FO***575Z,LV,53.34724808,-6.408494
MV/LV Substation WH***576X,LV,53.34473801,-6.38235474
MV/LV Substation WO***576Y,LV,53.37316513,-6.49965048
MV/LV Substation AC***576Z,LV,53.32762527,-6.35651016
MV/LV Substation WH***577X,LV,53.34403229,-6.38130045
MV/LV Substation LA***578X,LV,53.34996796,-6.34896755
MV/LV Substation EL***579X,LV,53.35140228,-6.43125677
MV/LV Substation AD***580,LV,53.33750916,-6.44813156
MV/LV Substation WI***580X,LV,53.35545731,-6.4230876
MV/LV Substation SU***581X,LV,53.34909821,-6.45299673
MV/LV Substation PA***581Z,LV,53.3575058,-6.37565279
MV/LV Substation TE***582X,LV,53.32981873,-6.38617659
MV/LV Substation FO***582Z,LV,53.37086868,-6.43967676
MV/LV Substation CA***583Z,LV,53.33671188,-6.46162701
MV/LV Substation CA***584Z,LV,53.33661652,-6.45913839
MV/LV Substation ST***585Z,LV,53.36679077,-6.46327782
MV/LV Substation KI***586X,LV,53.34724426,-6.34157944
MV/LV Substation HI***587X,LV,53.35307312,-6.45798922
MV/LV Substation RA***587Z,LV,53.37696838,-6.34554863
MV/LV Substation WI***588X,LV,53.35539627,-6.42672443
MV/LV Substation CL***588Z,LV,53.3384819,-6.36161757
MV/LV Substation LU***589X,LV,53.37520981,-6.42259836
MV/LV Substation KI***589Z,LV,53.30512238,-6.42906904
MV/LV Substation ES***590X,LV,53.35097504,-6.43345022
MV/LV Substation KI***591Z,LV,53.3049202,-6.42666101
MV/LV Substation CH***593Z,LV,53.35446548,-6.35115147
MV/LV Substation HA***596Z,LV,53.35497665,-6.40725994
MV/LV Substation WE***597Z,LV,53.36912537,-6.37768936
MV/LV Substation FO***598Z,LV,53.33268738,-6.4057188
MV/LV Substation MA***601X,LV,53.33467865,-6.3893261
MV/LV Substation PH***601Z,LV,53.37258911,-6.34072971
MV/LV Substation DM***602Z,LV,53.34625626,-6.40821552
MV/LV Substation ST***603Z,LV,53.37554169,-6.36183262
MV/LV Substation BU***605X,LV,53.3705101,-6.38618612
MV/LV Substation ES***607Z,LV,53.35728073,-6.42928362
MV/LV Substation GR***612Z,LV,53.32960129,-6.44619703
MV/LV Substation CO***613Z,LV,53.34586716,-6.38396406
MV/LV Substation FF***616Z,LV,53.35038757,-6.42716455
MV/LV Substation HE***618X,LV,53.34621811,-6.42309809
MV/LV Substation AB***622X,LV,53.34521866,-6.42005682
MV/LV Substation AD***622Z,LV,53.33620453,-6.45838785
MV/LV Substation ES***623X,LV,53.349823,-6.42936277
MV/LV Substation ST***623Z,LV,53.3380394,-6.46350098
MV/LV Substation RE***624X,LV,53.3590889,-6.44380236
MV/LV Substation ST***624Z,LV,53.33777618,-6.465312
MV/LV Substation WA***625X,LV,53.37339783,-6.39115572
MV/LV Substation MI***626X,LV,53.35002136,-6.3454361
MV/LV Substation HU***627X,LV,53.34828568,-6.41967297
MV/LV Substation CL***628X,LV,53.3754158,-6.41503239
MV/LV Substation AL***629X,LV,53.37249756,-6.44941378
MV/LV Substation MI***630X,LV,53.33552551,-6.35380411
MV/LV Substation FO***631X,LV,53.34164429,-6.42436314
MV/LV Substation FO***632X,LV,53.34012604,-6.42721176
MV/LV Substation PA***634X,LV,53.35168076,-6.37932873
MV/LV Substation FO***637X,LV,53.34360886,-6.44945669
MV/LV Substation BE***638X,LV,53.34171295,-6.45077181
MV/LV Substation WO***639X,LV,53.37479401,-6.3781352
MV/LV Substation LU***640X,LV,53.36898041,-6.39157772
MV/LV Substation ST***640Z,LV,53.37119675,-6.40519714
MV/LV Substation CO***642X,LV,53.34751511,-6.34356594
MV/LV Substation RO***644X,LV,53.34687424,-6.41841888
MV/LV Substation WE***644Y,LV,53.34989166,-6.49229908
MV/LV Substation TO***644Z,LV,53.34991074,-6.47331619
MV/LV Substation ST***645X,LV,53.3483963,-6.44465733
MV/LV Substation AD***645Z,LV,53.33890915,-6.46896505
MV/LV Substation AD***646Z,LV,53.33480072,-6.46112537
MV/LV Substation ST***648X,LV,53.35339355,-6.42325401
MV/LV Substation WO***649X,LV,53.35866547,-6.42508698
MV/LV Substation SA***650Y,LV,53.35892868,-6.48947144
MV/LV Substation CA***650Z,LV,53.36633301,-6.38503695
MV/LV Substation EA***651X,LV,53.34469986,-6.41702795
MV/LV Substation LU***652,LV,53.37691116,-6.43296432
MV/LV Substation FO***652X,LV,53.3383522,-6.42553568
MV/LV Substation RY***653,LV,53.37231445,-6.49835825
MV/LV Substation RY***653Y,LV,53.368927,-6.49838734
MV/LV Substation FO***655X,LV,53.3392334,-6.42350626
MV/LV Substation IR***656Z,LV,53.33614349,-6.47898722
MV/LV Substation GL***657X,LV,53.34739685,-6.36642647
MV/LV Substation CA***658X,LV,53.34626007,-6.42694092
MV/LV Substation AD***658Z,LV,53.33614731,-6.46320868
MV/LV Substation EL***661X,LV,53.34504318,-6.43215132
MV/LV Substation TA***664Y,LV,53.35864258,-6.47877169
MV/LV Substation WE***665,LV,53.37400055,-6.43999815
MV/LV Substation EA***665X,LV,53.34428406,-6.41543674
MV/LV Substation PU***666,LV,53.37710953,-6.42892933
MV/LV Substation EL***667X,LV,53.34403992,-6.43238306
MV/LV Substation FO***668X,LV,53.34267044,-6.42653275
MV/LV Substation RI***669X,LV,53.37646103,-6.39631462
MV/LV Substation CO***670Y,LV,53.35794449,-6.48109484
MV/LV Substation BA***673X,LV,53.34783173,-6.42216778
MV/LV Substation LI***674X,LV,53.38100052,-6.35501051
MV/LV Substation CY***683Y,LV,53.36493683,-6.48418093
MV/LV Substation RY***686,LV,53.3694458,-6.49031591
MV/LV Substation BA***686Y,LV,53.33879471,-6.49381638
MV/LV Substation LE***688Y,LV,53.36560059,-6.48896503
MV/LV Substation B.***701Y,LV,53.33262634,-6.36458921
MV/LV Substation BE***702Y,LV,53.35239792,-6.42548323
MV/LV Substation EA***703Y,LV,53.34693527,-6.41398668
MV/LV Substation FF***705Y,LV,53.34856796,-6.42870331
MV/LV Substation KI***724,LV,53.33219528,-6.43714094
MV/LV Substation AR***001,LV,53.39030075,-6.15509892
MV/LV Substation BE***001X,LV,53.38209915,-6.30816746
MV/LV Substation FI***002,LV,53.39065552,-6.31290865
MV/LV Substation BE***002X,LV,53.3821106,-6.30953455
MV/LV Substation WO***002Z,LV,53.40949631,-6.23612595
MV/LV Substation ST***003,LV,53.38212585,-6.30011034
MV/LV Substation GL***003Y,LV,53.40261841,-6.28591108
MV/LV Substation QU***003Z,LV,53.402771,-6.33287907
MV/LV Substation CA***004X,LV,53.40135956,-6.2752409
MV/LV Substation DA***005X,LV,53.39965439,-6.27228785
MV/LV Substation BE***005Y,LV,53.3973999,-6.18994331
MV/LV Substation CA***005Z,LV,53.39987183,-6.33427048
MV/LV Substation FI***006,LV,53.38877487,-6.29943943
MV/LV Substation CR***006X,LV,53.40329742,-6.27859116
MV/LV Substation CA***006Z,LV,53.40209579,-6.33723593
MV/LV Substation BA***007,LV,53.38682175,-6.29347515
MV/LV Substation WH***007X,LV,53.38352966,-6.22186947
MV/LV Substation GR***010,LV,53.38381958,-6.28519344
MV/LV Substation FU***010Z,LV,53.38955688,-6.2988224
MV/LV Substation DR***011,LV,53.38596725,-6.27348852
MV/LV Substation MC***011Y,LV,53.40735626,-6.22087574
MV/LV Substation ST***012,LV,53.38642502,-6.2664957
MV/LV Substation AB***012Y,LV,53.39267349,-6.1437664
MV/LV Substation WI***013,LV,53.39033127,-6.26950884
MV/LV Substation OM***013Y,LV,53.39206314,-6.25013638
MV/LV Substation BE***013Z,LV,53.39425659,-6.19637585
MV/LV Substation BA***014,LV,53.38832092,-6.27883482
MV/LV Substation TR***014Z,LV,53.39276505,-6.2125845
MV/LV Substation FI***015,LV,53.39204407,-6.28902721
MV/LV Substation TO***015Z,LV,53.40241623,-6.17876863
MV/LV Substation CL***016,LV,53.39294052,-6.29261398
MV/LV Substation JA***017,LV,53.39342499,-6.29578161
MV/LV Substation BE***017Z,LV,53.38630295,-6.22947979
MV/LV Substation BE***018Z,LV,53.38805771,-6.22907591
MV/LV Substation GA***019,LV,53.39604568,-6.30190086
MV/LV Substation JO***019Z,LV,53.38724136,-6.30083847
MV/LV Substation KI***020Y,LV,53.3902626,-6.1539731
MV/LV Substation TR***020Z,LV,53.39979172,-6.25460052
MV/LV Substation BA***021,LV,53.40845108,-6.2642312
MV/LV Substation RO***021Y,LV,53.39336777,-6.14890766
MV/LV Substation FI***021Z,LV,53.3998909,-6.29356861
MV/LV Substation FU***022Y,LV,53.39266968,-6.14578104
MV/LV Substation AR***023Y,LV,53.38266754,-6.2145257
MV/LV Substation SH***024,LV,53.38876343,-6.25566816
MV/LV Substation EU***024Y,LV,53.40382004,-6.21703815
MV/LV Substation GL***024Z,LV,53.40164948,-6.28784466
MV/LV Substation RE***025Z,LV,53.38895798,-6.15898991
MV/LV Substation WH***026,LV,53.3899231,-6.25017881
MV/LV Substation SH***027,LV,53.38880539,-6.24666262
MV/LV Substation SA***030,LV,53.397892,-6.2487092
MV/LV Substation AR***030Z,LV,53.40206909,-6.28629398
MV/LV Substation RO***031,LV,53.3980751,-6.23980093
MV/LV Substation DU***031Y,LV,53.38783646,-6.07036638
MV/LV Substation SH***032,LV,53.39008713,-6.24277639
MV/LV Substation ST***032Y,LV,53.38935852,-6.30610561
MV/LV Substation OM***033Y,LV,53.39365387,-6.25011635
MV/LV Substation CO***033Z,LV,53.37798309,-6.2879076
MV/LV Substation T.***034Y,LV,53.39680099,-6.15023184
MV/LV Substation MO***035Z,LV,53.39029694,-6.32114553
MV/LV Substation GL***036Y,LV,53.37654114,-6.28898764
